"ID_CLIENTE";"mes";"pageviews";"microconversion"
"C0691234";"Marzo";6;0
"C0610770";"Marzo";6;0
"C0705593";"Marzo";7;0
"C0053302";"Abril";6;0
"C0131647";"Marzo";6;0
"C0399664";"Marzo";12;1
"C0707360";"Abril";7;0
"C0251095";"Abril";6;0
"C0951799";"Abril";6;0
"C0331843";"Abril";14;1
"C0461130";"Abril";6;0
"C0826482";"Abril";7;1
"C0922139";"Marzo";8;0
"C0921486";"Marzo";5;0
"C0937916";"Abril";5;0
"C0140856";"Abril";5;1
"C0902005";"Abril";8;0
"C0599613";"Marzo";7;0
"C0641573";"Abril";22;1
"C0897675";"Abril";12;1
"C0628248";"Abril";23;1
"C0063082";"Marzo";10;0
"C0988545";"Marzo";5;1
"C0896027";"Abril";8;0
"C0017239";"Marzo";6;0
"C0199582";"Abril";5;0
"C0246861";"Abril";6;0
"C0900278";"Abril";5;1
"C0074918";"Marzo";13;1
"C0991156";"Abril";13;1
"C0660005";"Marzo";12;1
"C0820519";"Abril";6;0
"C0507869";"Marzo";8;0
"C0935640";"Marzo";6;0
"C0689558";"Abril";12;1
"C0223325";"Marzo";9;0
"C0778091";"Marzo";5;0
"C0466668";"Abril";6;0
"C0145601";"Marzo";14;1
"C0271441";"Abril";8;0
"C0107495";"Abril";5;0
"C0318377";"Marzo";19;1
"C0803256";"Abril";12;1
"C0835235";"Abril";7;0
"C0432342";"Abril";13;1
"C0254049";"Abril";12;1
"C0200550";"Marzo";7;0
"C0537460";"Marzo";6;0
"C0654931";"Abril";5;1
"C0352882";"Abril";19;1
"C0900468";"Abril";9;0
"C0486260";"Abril";6;0
"C0776469";"Marzo";7;0
"C0868798";"Abril";14;1
"C0651402";"Marzo";5;0
"C0855463";"Abril";13;1
"C0378279";"Marzo";13;1
"C0048678";"Marzo";8;0
"C0469877";"Abril";20;1
"C0521287";"Marzo";6;1
"C0107879";"Marzo";6;1
"C0590279";"Abril";5;0
"C0056528";"Marzo";7;0
"C0066564";"Marzo";7;0
"C0775773";"Abril";11;1
"C0188331";"Abril";12;1
"C0395766";"Marzo";4;0
"C0221849";"Abril";13;1
"C0844971";"Abril";12;1
"C0661290";"Marzo";8;0
"C0533010";"Marzo";6;0
"C0327024";"Marzo";8;0
"C0999547";"Abril";5;0
"C0830653";"Marzo";4;0
"C0796725";"Abril";7;0
"C0989916";"Marzo";8;0
"C0651475";"Marzo";21;1
"C0184368";"Abril";6;0
"C0141359";"Abril";19;1
"C0962092";"Abril";11;1
"C0665705";"Marzo";6;0
"C0920595";"Abril";10;0
"C0201988";"Abril";13;1
"C0012710";"Abril";8;0
"C0193701";"Abril";13;1
"C0568297";"Abril";7;1
"C0340434";"Abril";12;1
"C0319661";"Marzo";19;1
"C0498371";"Marzo";6;1
"C0788724";"Marzo";12;1
"C0324705";"Marzo";7;0
"C0708098";"Marzo";13;1
"C0402335";"Abril";8;0
"C0516850";"Abril";7;0
"C0231938";"Marzo";6;1
"C0808667";"Marzo";12;1
"C0974460";"Abril";19;1
"C0982806";"Marzo";9;0
"C0409910";"Abril";6;0
"C0966897";"Marzo";7;0
"C0896972";"Abril";8;0
"C0275089";"Marzo";5;0
"C0568459";"Marzo";19;1
"C0266611";"Marzo";14;1
"C0586958";"Abril";6;1
"C0725984";"Marzo";9;0
"C0384620";"Marzo";9;0
"C0528256";"Marzo";7;0
"C0561292";"Abril";7;1
"C0277411";"Abril";9;0
"C0717744";"Abril";5;0
"C0394838";"Marzo";19;1
"C0964821";"Abril";9;0
"C0055314";"Abril";7;0
"C0216058";"Marzo";11;1
"C0448309";"Abril";13;1
"C0918423";"Abril";13;1
"C0460886";"Marzo";20;1
"C0544088";"Marzo";6;0
"C0015274";"Abril";8;0
"C0792868";"Abril";13;1
"C0872509";"Abril";7;0
"C0870035";"Abril";6;0
"C0681978";"Abril";5;0
"C0214951";"Marzo";7;0
"C0810804";"Marzo";9;0
"C0567758";"Marzo";12;1
"C0221219";"Abril";20;1
"C0027847";"Marzo";7;0
"C0590441";"Abril";13;1
"C0818249";"Abril";22;1
"C0422050";"Abril";20;1
"C0901569";"Marzo";6;0
"C0446166";"Abril";5;0
"C0382409";"Marzo";14;1
"C0615032";"Abril";22;1
"C0820716";"Abril";8;0
"C0424308";"Abril";10;1
"C0054693";"Marzo";6;0
"C0864952";"Abril";6;0
"C0538378";"Marzo";4;0
"C0520256";"Marzo";9;0
"C0386611";"Abril";11;1
"C0531132";"Marzo";9;0
"C0335945";"Abril";7;0
"C0366297";"Abril";20;1
"C0262844";"Abril";10;0
"C0575643";"Abril";5;0
"C0935215";"Abril";7;1
"C0922449";"Abril";18;1
"C0824997";"Marzo";6;0
"C0124789";"Abril";7;0
"C0383152";"Marzo";4;0
"C0473395";"Abril";7;0
"C0715638";"Marzo";13;1
"C0431997";"Marzo";17;1
"C0930505";"Abril";13;1
"C0802318";"Marzo";8;0
"C0563522";"Abril";7;0
"C0437536";"Marzo";8;0
"C0489897";"Marzo";7;0
"C0061489";"Marzo";7;0
"C0165137";"Marzo";7;0
"C0886229";"Marzo";6;1
"C0620916";"Marzo";14;1
"C0584211";"Marzo";8;0
"C0878623";"Marzo";12;1
"C0258327";"Abril";12;1
"C0476270";"Abril";12;1
"C0687994";"Marzo";12;1
"C0951477";"Abril";14;1
"C0922798";"Abril";6;0
"C0546448";"Abril";7;0
"C0914633";"Marzo";7;1
"C0930456";"Abril";9;0
"C0698881";"Marzo";9;0
"C0567799";"Marzo";7;0
"C0320520";"Abril";6;0
"C0264078";"Abril";9;0
"C0686001";"Abril";13;1
"C0747412";"Marzo";6;0
"C0436122";"Marzo";8;0
"C0626442";"Marzo";6;0
"C0411852";"Marzo";9;0
"C0683483";"Abril";6;0
"C0793017";"Abril";22;1
"C0523570";"Abril";10;1
"C0382352";"Abril";9;0
"C0060467";"Marzo";5;0
"C0271948";"Marzo";9;0
"C0488525";"Marzo";7;0
"C0605978";"Abril";12;1
"C0184394";"Marzo";7;0
"C0716726";"Abril";14;1
"C0036683";"Abril";7;1
"C0169674";"Marzo";8;0
"C0337844";"Abril";23;1
"C0631742";"Marzo";7;0
"C0822785";"Abril";8;0
"C0887646";"Marzo";12;1
"C0773271";"Marzo";9;0
"C0720965";"Marzo";8;0
"C0141104";"Marzo";12;1
"C0133632";"Abril";12;1
"C0612404";"Marzo";7;1
"C0661290";"Abril";6;1
"C0452237";"Abril";9;0
"C0349538";"Abril";14;1
"C0662419";"Marzo";14;1
"C0750682";"Marzo";20;1
"C0111212";"Abril";6;0
"C0736150";"Abril";5;0
"C0453292";"Abril";14;1
"C0104726";"Abril";7;0
"C0270591";"Abril";7;0
"C0353912";"Marzo";7;0
"C0942327";"Abril";7;0
"C0196158";"Marzo";7;0
"C0796862";"Abril";8;0
"C0061622";"Marzo";7;0
"C0700718";"Marzo";6;1
"C0737492";"Abril";7;0
"C0121862";"Marzo";8;0
"C0323744";"Abril";13;1
"C0268182";"Abril";8;0
"C0352708";"Marzo";7;0
"C0887316";"Marzo";8;0
"C0633882";"Marzo";13;1
"C0076024";"Marzo";7;0
"C0270438";"Marzo";8;0
"C0439101";"Marzo";7;0
"C0935463";"Marzo";8;0
"C0134679";"Abril";22;1
"C0348841";"Marzo";7;0
"C0517783";"Marzo";9;0
"C0305668";"Marzo";7;0
"C0837661";"Marzo";4;0
"C0686388";"Marzo";8;0
"C0005580";"Marzo";8;0
"C0222107";"Marzo";8;0
"C0450798";"Abril";8;0
"C0925061";"Abril";7;1
"C0703781";"Marzo";5;0
"C0144539";"Abril";9;0
"C0537932";"Marzo";7;1
"C0168323";"Abril";13;1
"C0760527";"Marzo";20;1
"C0058240";"Marzo";7;0
"C0383829";"Abril";8;0
"C0842843";"Abril";20;1
"C0994137";"Marzo";13;1
"C0551365";"Abril";4;1
"C0884339";"Abril";8;0
"C0229195";"Abril";6;0
"C0265996";"Marzo";5;0
"C0936186";"Marzo";14;1
"C0627434";"Marzo";7;0
"C0720376";"Abril";13;1
"C0977497";"Marzo";18;1
"C0191744";"Abril";7;0
"C0483352";"Abril";13;1
"C0134897";"Marzo";18;1
"C0972227";"Abril";7;0
"C0945889";"Abril";10;1
"C0808855";"Marzo";8;0
"C0812127";"Marzo";15;1
"C0863234";"Marzo";10;1
"C0926875";"Abril";19;1
"C0764409";"Marzo";22;1
"C0779006";"Abril";21;1
"C0900311";"Marzo";11;0
"C0521661";"Abril";8;0
"C0746928";"Marzo";12;1
"C0445140";"Abril";6;0
"C0164901";"Marzo";6;0
"C0627655";"Marzo";6;0
"C0682106";"Abril";18;1
"C0102993";"Marzo";6;1
"C0045870";"Abril";7;1
"C0138706";"Abril";8;0
"C0308625";"Abril";13;1
"C0936420";"Marzo";11;1
"C0804599";"Abril";13;1
"C0035392";"Abril";7;1
"C0272224";"Marzo";19;1
"C0977958";"Marzo";8;0
"C0928594";"Abril";14;1
"C0348465";"Marzo";12;1
"C0917146";"Abril";8;0
"C0576958";"Abril";7;1
"C0196102";"Marzo";9;0
"C0200484";"Abril";7;1
"C0845450";"Marzo";13;1
"C0476535";"Marzo";6;0
"C0417051";"Abril";6;0
"C0802826";"Marzo";8;0
"C0967403";"Abril";14;1
"C0640996";"Marzo";9;0
"C0285704";"Abril";6;0
"C0258628";"Marzo";6;0
"C0019282";"Abril";6;1
"C0556277";"Abril";4;1
"C0106536";"Abril";7;1
"C0413425";"Marzo";5;0
"C0559943";"Marzo";4;0
"C0151806";"Marzo";22;1
"C0414451";"Marzo";6;0
"C0046846";"Abril";5;1
"C0506747";"Abril";8;0
"C0624905";"Marzo";7;0
"C0525308";"Marzo";7;0
"C0603272";"Abril";12;1
"C0352116";"Marzo";5;0
"C0124442";"Abril";9;0
"C0239129";"Marzo";8;0
"C0428856";"Abril";7;1
"C0196354";"Marzo";9;0
"C0281067";"Abril";6;0
"C0111212";"Marzo";12;1
"C0826986";"Abril";7;1
"C0345886";"Abril";7;1
"C0560914";"Abril";7;1
"C0524651";"Abril";9;0
"C0374655";"Marzo";7;0
"C0270998";"Abril";9;0
"C0229665";"Abril";5;0
"C0928875";"Marzo";11;1
"C0994676";"Abril";9;0
"C0643889";"Abril";7;0
"C0589910";"Marzo";9;0
"C0752924";"Abril";7;0
"C0601127";"Abril";22;1
"C0258800";"Marzo";10;0
"C0640560";"Abril";6;0
"C0416226";"Abril";5;0
"C0404811";"Abril";7;1
"C0547194";"Marzo";7;0
"C0363964";"Abril";6;1
"C0855791";"Marzo";5;0
"C0230819";"Marzo";12;1
"C0281111";"Abril";5;0
"C0515098";"Abril";6;0
"C0287956";"Abril";6;1
"C0864058";"Marzo";7;0
"C0084741";"Marzo";6;1
"C0039325";"Abril";7;0
"C0434601";"Marzo";7;0
"C0996284";"Abril";14;1
"C0472100";"Abril";20;1
"C0509179";"Marzo";8;0
"C0291654";"Abril";18;1
"C0235155";"Marzo";7;0
"C0648982";"Abril";21;1
"C0899549";"Marzo";13;1
"C0506958";"Abril";13;1
"C0122977";"Abril";19;1
"C0378960";"Abril";6;0
"C0283273";"Abril";14;1
"C0072500";"Marzo";6;0
"C0795641";"Abril";5;0
"C0358153";"Abril";19;1
"C0040078";"Marzo";7;0
"C0508974";"Marzo";6;1
"C0674022";"Marzo";10;0
"C0549242";"Abril";19;1
"C0876624";"Abril";9;0
"C0462546";"Abril";6;1
"C0912159";"Marzo";13;1
"C0043387";"Abril";7;0
"C0628149";"Marzo";7;0
"C0509322";"Abril";12;1
"C0241496";"Marzo";8;0
"C0037253";"Marzo";7;0
"C0120327";"Marzo";8;0
"C0992730";"Marzo";13;1
"C0527138";"Marzo";8;0
"C0139689";"Marzo";12;1
"C0997692";"Abril";5;0
"C0450728";"Abril";5;0
"C0391612";"Marzo";8;0
"C0946705";"Marzo";6;0
"C0867339";"Abril";7;0
"C0460725";"Abril";6;0
"C0280283";"Marzo";6;0
"C0359136";"Marzo";7;0
"C0776426";"Abril";13;1
"C0152935";"Marzo";7;1
"C0532480";"Abril";7;1
"C0301339";"Marzo";7;0
"C0256579";"Marzo";13;1
"C0796224";"Marzo";7;0
"C0338709";"Abril";7;0
"C0878190";"Abril";22;1
"C0352235";"Marzo";11;1
"C0713467";"Abril";8;0
"C0045769";"Abril";19;1
"C0858106";"Marzo";10;0
"C0131336";"Marzo";12;1
"C0230493";"Abril";8;0
"C0205474";"Marzo";7;1
"C0491633";"Marzo";6;0
"C0658053";"Abril";12;1
"C0130307";"Abril";21;1
"C0829470";"Marzo";10;0
"C0991666";"Abril";21;1
"C0358944";"Abril";5;0
"C0919923";"Abril";9;0
"C0912044";"Abril";7;1
"C0082267";"Marzo";4;1
"C0165105";"Marzo";12;1
"C0556242";"Marzo";4;0
"C0806441";"Abril";24;1
"C0638208";"Abril";6;1
"C0269194";"Marzo";7;0
"C0085670";"Abril";7;1
"C0345584";"Marzo";8;0
"C0054916";"Abril";8;0
"C0916574";"Abril";10;1
"C0934699";"Marzo";5;0
"C0630167";"Abril";9;0
"C0743092";"Marzo";6;0
"C0044658";"Abril";20;1
"C0157189";"Abril";4;0
"C0901463";"Abril";6;0
"C0197760";"Abril";8;0
"C0029280";"Marzo";18;1
"C0743285";"Marzo";8;0
"C0339101";"Marzo";11;1
"C0522182";"Abril";21;1
"C0430567";"Abril";5;0
"C0644995";"Abril";7;1
"C0428032";"Marzo";10;0
"C0191441";"Abril";4;1
"C0098423";"Marzo";5;0
"C0475986";"Abril";7;0
"C0462161";"Abril";7;1
"C0900157";"Marzo";9;0
"C0386970";"Marzo";11;0
"C0561996";"Marzo";8;0
"C0570531";"Marzo";5;0
"C0270662";"Abril";8;0
"C0899702";"Marzo";8;0
"C0462026";"Abril";7;0
"C0273769";"Abril";7;0
"C0558459";"Marzo";12;1
"C0612033";"Marzo";6;1
"C0645694";"Abril";11;1
"C0487524";"Abril";10;0
"C0603883";"Abril";6;0
"C0598511";"Abril";7;0
"C0310576";"Marzo";6;0
"C0312279";"Abril";12;1
"C0721540";"Marzo";8;0
"C0634043";"Marzo";10;0
"C0834835";"Abril";6;0
"C0813759";"Abril";12;1
"C0346049";"Marzo";8;0
"C0662724";"Marzo";10;0
"C0129716";"Marzo";10;1
"C0315132";"Abril";5;0
"C0246287";"Abril";5;1
"C0558083";"Abril";7;0
"C0195768";"Marzo";5;1
"C0668470";"Abril";13;1
"C0666315";"Abril";7;0
"C0537825";"Abril";5;1
"C0465163";"Marzo";7;0
"C0179912";"Marzo";8;0
"C0757562";"Abril";20;1
"C0834394";"Abril";13;1
"C0677754";"Abril";13;1
"C0971607";"Marzo";7;1
"C0153950";"Marzo";8;0
"C0558678";"Abril";7;0
"C0503064";"Abril";7;1
"C0802267";"Marzo";14;1
"C0628924";"Abril";8;0
"C0703919";"Marzo";9;0
"C0012770";"Marzo";6;0
"C0997706";"Marzo";7;0
"C0548922";"Abril";8;0
"C0255053";"Abril";8;0
"C0445321";"Marzo";6;1
"C0889470";"Abril";7;0
"C0178343";"Marzo";6;0
"C0185801";"Marzo";15;1
"C0448630";"Abril";8;0
"C0443097";"Abril";4;0
"C0126039";"Abril";6;1
"C0406275";"Abril";14;1
"C0443417";"Marzo";8;0
"C0559002";"Abril";6;0
"C0761711";"Abril";14;1
"C0127116";"Abril";8;0
"C0471247";"Abril";21;1
"C0344599";"Marzo";13;1
"C0232934";"Abril";7;0
"C0633053";"Marzo";8;0
"C0226884";"Abril";12;1
"C0073134";"Marzo";8;0
"C0777222";"Abril";7;0
"C0997997";"Abril";8;0
"C0137738";"Marzo";8;0
"C0616450";"Abril";8;0
"C0207327";"Abril";7;0
"C0999528";"Abril";8;0
"C0146137";"Marzo";13;1
"C0356895";"Abril";11;1
"C0393826";"Marzo";6;1
"C0261911";"Abril";9;0
"C0431184";"Marzo";9;0
"C0895559";"Marzo";20;1
"C0621200";"Marzo";11;1
"C0788763";"Abril";4;0
"C0158290";"Abril";5;1
"C0651069";"Abril";9;0
"C0059389";"Marzo";13;1
"C0761651";"Marzo";7;1
"C0057377";"Marzo";4;0
"C0217251";"Abril";7;1
"C0014627";"Abril";8;0
"C0928162";"Marzo";8;0
"C0405474";"Abril";8;0
"C0681683";"Abril";5;0
"C0939803";"Marzo";8;0
"C0059265";"Abril";6;0
"C0761116";"Marzo";7;0
"C0193950";"Abril";22;1
"C0455805";"Marzo";10;0
"C0591541";"Marzo";5;0
"C0102026";"Marzo";6;0
"C0205715";"Abril";11;1
"C0769213";"Marzo";6;0
"C0079291";"Marzo";9;0
"C0516829";"Marzo";7;0
"C0371832";"Abril";7;0
"C0196569";"Abril";7;1
"C0840610";"Abril";7;1
"C0693198";"Abril";7;0
"C0998914";"Abril";8;0
"C0607293";"Marzo";9;0
"C0455246";"Marzo";7;0
"C0288412";"Abril";6;1
"C0685042";"Abril";20;1
"C0002727";"Abril";6;0
"C0341619";"Marzo";7;0
"C0842569";"Abril";8;0
"C0289136";"Marzo";22;1
"C0944155";"Abril";6;0
"C0496232";"Abril";7;0
"C0057196";"Abril";7;1
"C0379511";"Abril";9;0
"C0456741";"Abril";6;0
"C0423829";"Abril";8;0
"C0210482";"Abril";17;1
"C0699977";"Abril";4;0
"C0727314";"Marzo";6;0
"C0918875";"Marzo";7;0
"C0635031";"Abril";7;0
"C0422943";"Marzo";12;1
"C0341133";"Marzo";12;1
"C0712764";"Abril";14;1
"C0948519";"Marzo";9;0
"C0474310";"Abril";4;0
"C0776825";"Abril";7;0
"C0391084";"Marzo";6;0
"C0079301";"Marzo";7;1
"C0501601";"Marzo";8;0
"C0157395";"Abril";7;0
"C0304109";"Marzo";4;0
"C0841554";"Marzo";7;0
"C0421122";"Abril";6;0
"C0526092";"Marzo";8;0
"C0661074";"Marzo";13;1
"C0767455";"Marzo";4;1
"C0892293";"Abril";4;0
"C0453539";"Marzo";7;0
"C0542209";"Abril";12;1
"C0531133";"Abril";10;0
"C0595046";"Abril";7;1
"C0864053";"Abril";13;1
"C0104753";"Marzo";6;0
"C0915313";"Marzo";8;0
"C0079291";"Abril";8;0
"C0878190";"Marzo";7;0
"C0317320";"Abril";7;0
"C0216367";"Marzo";5;0
"C0987001";"Abril";8;0
"C0800101";"Marzo";10;0
"C0678046";"Marzo";8;0
"C0486655";"Marzo";7;0
"C0352077";"Abril";6;0
"C0136780";"Marzo";8;0
"C0358123";"Abril";7;0
"C0263621";"Marzo";7;1
"C0016490";"Abril";6;0
"C0717561";"Marzo";8;0
"C0983324";"Marzo";6;1
"C0284638";"Marzo";10;0
"C0455787";"Abril";6;0
"C0119243";"Abril";22;1
"C0555200";"Abril";4;0
"C0131084";"Marzo";6;0
"C0645834";"Abril";11;1
"C0756995";"Marzo";6;0
"C0159175";"Marzo";8;0
"C0106965";"Abril";6;0
"C0985284";"Marzo";23;1
"C0581235";"Abril";6;0
"C0909266";"Marzo";6;1
"C0465905";"Marzo";6;0
"C0215966";"Abril";6;1
"C0036526";"Marzo";7;0
"C0963554";"Marzo";5;0
"C0687516";"Marzo";4;0
"C0925197";"Abril";9;0
"C0994529";"Abril";9;0
"C0773168";"Marzo";20;1
"C0394787";"Marzo";6;0
"C0803035";"Abril";6;1
"C0462234";"Marzo";7;0
"C0819193";"Abril";20;1
"C0630594";"Abril";5;1
"C0687994";"Abril";8;0
"C0395389";"Marzo";11;1
"C0391939";"Marzo";7;0
"C0317808";"Abril";3;0
"C0471243";"Abril";7;1
"C0153210";"Abril";5;0
"C0823932";"Abril";9;0
"C0531308";"Abril";7;1
"C0379213";"Marzo";6;1
"C0851544";"Abril";19;1
"C0852320";"Abril";12;1
"C0541300";"Marzo";7;0
"C0525002";"Abril";7;0
"C0574165";"Marzo";8;0
"C0897819";"Marzo";10;0
"C0754461";"Abril";12;1
"C0515209";"Marzo";12;1
"C0693700";"Abril";22;1
"C0874808";"Abril";6;0
"C0645941";"Marzo";4;0
"C0078667";"Abril";5;0
"C0638071";"Abril";7;0
"C0095585";"Abril";14;1
"C0677063";"Marzo";11;0
"C0851710";"Abril";9;0
"C0686001";"Marzo";8;0
"C0463536";"Marzo";14;1
"C0742046";"Marzo";7;0
"C0568706";"Abril";4;0
"C0367637";"Marzo";9;0
"C0953112";"Marzo";20;1
"C0426634";"Abril";6;0
"C0393963";"Abril";5;0
"C0501793";"Abril";8;0
"C0618212";"Abril";12;1
"C0897577";"Abril";14;1
"C0505737";"Marzo";10;0
"C0786318";"Marzo";6;0
"C0853813";"Abril";7;0
"C0518303";"Marzo";12;1
"C0762295";"Marzo";12;1
"C0461948";"Abril";8;0
"C0377954";"Abril";5;0
"C0523570";"Marzo";6;0
"C0413627";"Marzo";9;0
"C0699600";"Marzo";13;1
"C0674637";"Marzo";9;0
"C0536710";"Abril";9;0
"C0203946";"Abril";6;1
"C0768689";"Abril";5;0
"C0714320";"Abril";7;0
"C0827305";"Abril";6;0
"C0247644";"Abril";6;1
"C0726280";"Marzo";9;0
"C0075288";"Abril";21;1
"C0663359";"Abril";9;0
"C0583936";"Abril";8;0
"C0454596";"Abril";6;0
"C0492453";"Abril";12;1
"C0555066";"Abril";7;0
"C0199767";"Marzo";7;0
"C0541238";"Marzo";7;0
"C0109953";"Abril";7;0
"C0830953";"Marzo";7;0
"C0700393";"Abril";7;0
"C0677667";"Marzo";4;0
"C0950941";"Marzo";8;0
"C0860476";"Abril";12;1
"C0062724";"Abril";7;0
"C0885356";"Marzo";12;1
"C0384123";"Marzo";20;1
"C0300943";"Abril";21;1
"C0668861";"Marzo";24;1
"C0434061";"Abril";8;0
"C0334511";"Abril";12;1
"C0433291";"Marzo";5;0
"C0930361";"Marzo";7;1
"C0975995";"Marzo";6;0
"C0638790";"Abril";11;1
"C0713133";"Marzo";7;0
"C0926285";"Marzo";12;1
"C0584266";"Abril";8;0
"C0865467";"Abril";7;0
"C0104409";"Abril";9;0
"C0779595";"Marzo";8;0
"C0203312";"Marzo";4;0
"C0306652";"Abril";8;0
"C0634355";"Marzo";8;0
"C0724429";"Abril";7;1
"C0130172";"Abril";18;1
"C0053408";"Abril";14;1
"C0718778";"Abril";8;0
"C0502161";"Marzo";10;0
"C0175364";"Abril";18;1
"C0012011";"Abril";11;1
"C0292433";"Abril";20;1
"C0442738";"Abril";7;0
"C0749274";"Abril";13;1
"C0234980";"Abril";12;1
"C0838742";"Abril";20;1
"C0853416";"Abril";9;0
"C0658234";"Marzo";7;0
"C0146209";"Marzo";8;0
"C0320048";"Abril";6;0
"C0914087";"Abril";15;1
"C0965668";"Marzo";8;0
"C0497135";"Abril";6;0
"C0168896";"Marzo";7;0
"C0297737";"Abril";7;0
"C0299284";"Abril";13;1
"C0776204";"Marzo";19;1
"C0200316";"Abril";20;1
"C0934701";"Abril";6;0
"C0127325";"Abril";6;1
"C0507279";"Marzo";17;1
"C0668481";"Abril";9;0
"C0062538";"Abril";5;1
"C0472769";"Marzo";10;0
"C0209352";"Abril";5;1
"C0514404";"Abril";6;1
"C0579038";"Abril";6;1
"C0440124";"Abril";13;1
"C0394204";"Abril";11;1
"C0322705";"Marzo";6;0
"C0284538";"Marzo";10;0
"C0805244";"Marzo";7;0
"C0590131";"Abril";13;1
"C0060621";"Abril";21;1
"C0778410";"Marzo";8;0
"C0585518";"Abril";7;0
"C0415455";"Abril";6;0
"C0687459";"Abril";12;1
"C0445391";"Marzo";7;0
"C0192923";"Abril";11;1
"C0280954";"Marzo";6;1
"C0025676";"Marzo";6;0
"C0673438";"Abril";7;0
"C0505413";"Marzo";6;1
"C0967522";"Abril";8;0
"C0848342";"Marzo";6;1
"C0376640";"Abril";12;1
"C0125815";"Abril";11;1
"C0610504";"Marzo";6;0
"C0979405";"Abril";7;1
"C0069956";"Marzo";7;0
"C0477469";"Marzo";6;0
"C0011407";"Marzo";7;0
"C0826371";"Abril";6;1
"C0336463";"Marzo";11;1
"C0707545";"Abril";14;1
"C0931680";"Marzo";20;1
"C0633655";"Marzo";7;0
"C0423956";"Abril";5;0
"C0617369";"Marzo";13;1
"C0562723";"Abril";6;1
"C0187887";"Abril";11;1
"C0094245";"Abril";7;1
"C0727187";"Marzo";9;0
"C0452803";"Marzo";6;0
"C0795007";"Abril";9;0
"C0036154";"Marzo";9;0
"C0819845";"Marzo";7;0
"C0742885";"Abril";7;0
"C0927973";"Marzo";9;0
"C0902212";"Marzo";17;1
"C0237841";"Abril";8;0
"C0049448";"Marzo";5;0
"C0384731";"Marzo";20;1
"C0388951";"Marzo";20;1
"C0895559";"Abril";9;0
"C0799759";"Marzo";5;1
"C0616326";"Abril";7;0
"C0730078";"Abril";7;0
"C0559938";"Marzo";6;0
"C0933269";"Marzo";10;0
"C0012135";"Marzo";9;0
"C0270045";"Abril";5;0
"C0431572";"Abril";6;1
"C0508938";"Abril";6;1
"C0045994";"Abril";14;1
"C0941180";"Marzo";8;0
"C0136194";"Marzo";6;0
"C0167162";"Abril";19;1
"C0799275";"Abril";14;1
"C0241810";"Marzo";7;0
"C0844530";"Marzo";8;0
"C0835683";"Marzo";14;1
"C0665013";"Marzo";6;0
"C0743592";"Marzo";12;1
"C0949891";"Marzo";5;0
"C0841635";"Abril";3;0
"C0991554";"Marzo";7;0
"C0931104";"Marzo";7;1
"C0926326";"Marzo";7;0
"C0641068";"Abril";22;1
"C0159647";"Abril";13;1
"C0120015";"Marzo";6;0
"C0135602";"Marzo";7;1
"C0984058";"Abril";12;1
"C0536066";"Abril";5;0
"C0451381";"Abril";9;0
"C0956646";"Abril";6;1
"C0444375";"Marzo";10;0
"C0897186";"Abril";21;1
"C0199110";"Marzo";12;1
"C0295733";"Marzo";7;0
"C0122149";"Abril";7;0
"C0824181";"Abril";22;1
"C0821945";"Marzo";4;0
"C0637276";"Abril";9;0
"C0598387";"Marzo";6;0
"C0882705";"Marzo";7;1
"C0248565";"Marzo";7;0
"C0209766";"Abril";4;0
"C0021458";"Abril";22;1
"C0389498";"Marzo";8;0
"C0810923";"Marzo";11;1
"C0546254";"Abril";9;0
"C0888315";"Abril";6;1
"C0930889";"Abril";8;0
"C0727670";"Marzo";8;0
"C0877516";"Marzo";20;1
"C0382743";"Abril";8;0
"C0942244";"Abril";18;1
"C0292319";"Marzo";5;0
"C0128133";"Marzo";21;1
"C0803108";"Abril";20;1
"C0718618";"Abril";12;1
"C0065293";"Abril";7;0
"C0481306";"Marzo";5;0
"C0797576";"Marzo";13;1
"C0436386";"Abril";6;0
"C0402211";"Abril";4;0
"C0040152";"Marzo";11;1
"C0352717";"Marzo";8;0
"C0328607";"Marzo";7;0
"C0502037";"Abril";6;0
"C0383819";"Abril";8;0
"C0842462";"Marzo";8;0
"C0762637";"Marzo";13;1
"C0965342";"Marzo";5;0
"C0465666";"Marzo";12;1
"C0792464";"Marzo";8;0
"C0166601";"Abril";7;0
"C0156563";"Marzo";9;0
"C0294998";"Marzo";4;0
"C0374084";"Abril";12;1
"C0012410";"Abril";21;1
"C0518303";"Abril";7;0
"C0374884";"Abril";6;0
"C0144141";"Abril";13;1
"C0563330";"Abril";6;0
"C0987406";"Abril";19;1
"C0220556";"Abril";7;1
"C0003392";"Marzo";7;0
"C0255627";"Abril";12;1
"C0289021";"Abril";7;1
"C0953972";"Marzo";8;0
"C0918466";"Abril";14;1
"C0674354";"Abril";7;1
"C0449811";"Marzo";9;0
"C0054087";"Marzo";7;0
"C0018529";"Marzo";8;0
"C0418906";"Abril";6;0
"C0449950";"Marzo";6;1
"C0020192";"Marzo";12;1
"C0177061";"Abril";6;0
"C0519089";"Abril";8;0
"C0802267";"Abril";7;0
"C0202599";"Abril";6;0
"C0568309";"Abril";18;1
"C0657722";"Abril";4;0
"C0551724";"Marzo";6;1
"C0649855";"Abril";6;0
"C0764340";"Abril";20;1
"C0483868";"Abril";7;0
"C0552984";"Abril";6;0
"C0175022";"Marzo";12;1
"C0901808";"Marzo";7;0
"C0296367";"Abril";5;0
